time,Distance,Speed_RL,Speed_FR,Speed_FL,Speed_RR,BP_F,BP_R,LateralAcc,InlineAcc,VerticalAcc,PitchRate,RollRate,YawRate,RPM,TPS,IAT,BT_FR_L,BT_FR_R,GPS_Speed,GPS_Nsat,GPS_LatAcc,GPS_LonAcc,GPS_Slope,GPS_Heading,GPS_Gyro,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_Elevation
9.440,0.155,70.491806,70.025764,70.009216,70.498238,20.857344,20.268913,0.044499,-0.621307,-0.700309,-7.392207,-12.960088,-1.900735,8702.405273,0.000000,20.000000,-0.000015,-0.000015,73.020004,12.000000,0.130141,-0.376275,0.519305,36.378647,3.117713,117.000000,49.331304257264,8.565085527987,117.71
9.450,0.156,70.461746,69.899605,69.811584,70.337059,20.457964,19.600054,0.055874,-0.482282,-0.841933,0.183068,0.592327,-0.966911,8679.053711,0.000000,20.000000,-0.000015,-0.000015,72.850006,12.000000,0.140848,-0.400238,0.513003,36.469173,3.404192,117.000000,49.331305754972,8.565087028975,117.72
9.460,0.156,70.228142,69.571999,69.591675,70.058235,20.169945,19.268740,0.067248,-0.343258,-0.983557,7.758343,14.144741,-0.033088,8655.702148,0.000000,20.000000,-0.000015,-0.000015,72.680000,12.000000,0.151555,-0.424202,0.506700,36.559700,3.690671,117.000000,49.331307219072,8.565088517351,117.72
9.470,0.156,69.994530,69.244392,69.371765,69.779404,19.912243,18.885887,0.105744,-0.519043,-1.063080,8.149405,-1.260408,1.386030,8632.350586,0.000000,20.000000,-0.000015,-0.000015,72.510002,12.000000,0.162262,-0.448165,0.500398,36.650227,3.977150,117.000000,49.331308683172,8.565090005728,117.72
9.480,0.156,69.760925,68.916779,69.151855,69.500580,19.357777,18.487177,0.144241,-0.694827,-1.142603,8.540468,-16.665558,2.805147,8608.999023,0.000000,20.000000,-0.000015,-0.000015,72.340004,12.000000,0.172970,-0.472128,0.494095,36.740757,4.263628,117.000000,49.331310147272,8.565091494104,117.72
9.490,0.156,69.527313,68.589172,68.931946,69.221748,18.948486,17.904404,0.163527,-0.759865,-1.126494,9.915432,-8.625603,4.540442,8585.647461,0.000000,20.000000,-0.000015,-0.000015,72.169998,12.000000,0.183677,-0.496092,0.487793,36.831284,4.550107,117.000000,49.331311611373,8.565092982481,117.73
9.500,0.157,69.293709,68.261566,68.712036,68.942924,18.684370,16.992014,0.182813,-0.824903,-1.110385,11.290397,-0.585647,6.275736,8562.295898,0.000000,20.000000,-0.000015,-0.000015,72.000000,12.000000,0.194384,-0.520055,0.481490,36.921810,4.836586,117.000000,49.331313075473,8.565094470857,117.73
9.510,0.157,69.159943,67.912933,68.606873,68.674126,17.810984,15.900092,0.192219,-0.937845,-0.981220,9.727108,-6.106683,7.522059,8522.651367,0.000000,20.000000,-0.000015,-0.000015,71.779999,12.000000,0.215097,-0.526492,0.471750,37.013485,5.464548,117.000000,49.331314539573,8.565095959234,117.73
9.520,0.157,69.026176,67.564301,68.501709,68.405319,16.265940,14.026608,0.201624,-1.050788,-0.852056,8.163818,-11.627720,8.768383,8483.005859,0.000000,20.000000,-0.000015,-0.000015,71.559998,12.000000,0.235810,-0.532929,0.462010,37.105156,6.092510,117.000000,49.331315985178,8.565097465388,117.73
9.530,0.157,68.892410,67.215660,68.396545,68.136520,14.361163,12.082329,0.247963,-0.932389,-0.939999,7.165504,-7.676362,9.569853,8443.361328,0.000000,20.000000,-0.000015,-0.000015,71.340004,12.000000,0.256523,-0.539366,0.452269,37.196831,6.720472,117.000000,49.331317428727,8.565098973516,117.73
9.540,0.157,68.758644,66.867027,68.291382,67.867714,13.098308,10.738381,0.294302,-0.813991,-1.027942,6.167189,-3.725004,10.371324,8403.716797,0.000000,20.000000,-0.000015,-0.000015,71.120003,12.000000,0.277236,-0.545803,0.442529,37.288506,7.348433,117.000000,49.331318872277,8.565100481645,117.73
9.550,0.157,68.624878,66.518394,68.186218,67.598915,11.915912,9.780684,0.354099,-0.796027,-1.022442,3.768929,-8.325391,11.667280,8364.071289,0.000000,20.000000,-0.000015,-0.000015,70.900002,12.000000,0.297948,-0.552240,0.432789,37.380180,7.976396,117.000000,49.331320315827,8.565101989774,117.74
9.560,0.158,68.387131,66.439476,68.118874,67.212723,10.650725,8.897745,0.413896,-0.778062,-1.016943,1.370668,-12.925777,12.963236,8324.426758,0.000000,20.000000,-0.000015,-0.000015,70.680000,12.000000,0.318661,-0.558677,0.423049,37.471851,8.604357,117.000000,49.331321759376,8.565103497903,117.74
9.570,0.158,68.149384,66.360558,68.051529,66.826538,9.185557,7.566823,0.434774,-0.578824,-0.742553,-0.952647,-11.218860,14.580883,8284.782227,0.000000,20.000000,-0.000015,-0.000015,70.459999,12.000000,0.339374,-0.565114,0.413308,37.563526,9.232319,117.000000,49.331323202926,8.565105006032,117.74
9.580,0.158,67.911644,66.281647,67.984184,66.440346,7.646926,5.627643,0.455653,-0.379586,-0.468163,-3.275961,-9.511942,16.198530,8245.136719,0.000000,20.000000,-0.000015,-0.000015,70.240005,12.000000,0.360087,-0.571551,0.403568,37.655201,9.860281,117.000000,49.331324112925,8.565105979327,117.74
9.590,0.158,67.673897,66.202728,67.916840,66.054161,6.225486,4.513633,0.457395,-0.353005,-0.467968,-1.621392,-7.238910,17.336399,8205.492188,0.000000,20.000000,-0.000015,-0.000015,70.020004,12.000000,0.380800,-0.577988,0.393828,37.746872,10.488242,117.000000,49.331324794259,8.565106723406,117.74
9.600,0.158,67.436150,66.123810,67.849495,65.667969,4.760318,3.640322,0.459137,-0.326425,-0.467774,0.033177,-4.965878,18.474266,8165.847168,0.000000,20.000000,-0.000015,-0.000015,69.800003,12.000000,0.401513,-0.584425,0.384087,37.838547,11.116204,117.000000,49.331325475593,8.565107467486,117.74
9.610,0.159,67.134972,66.052681,67.684494,65.227966,3.303895,2.535940,0.497375,-0.286604,-0.637771,0.056237,-4.248230,18.981619,8149.746094,0.000000,20.000000,-0.000015,-0.000015,69.710007,12.000000,0.416363,-0.582831,0.379504,37.894695,11.592905,117.000000,49.331326156928,8.565108211566,117.74
9.620,0.159,66.833786,65.981552,67.519501,64.787964,2.118584,1.560686,0.535614,-0.246783,-0.807768,0.079297,-3.530581,19.488972,8133.644531,0.000000,20.000000,-0.000015,-0.000015,69.620003,12.000000,0.431213,-0.581238,0.374920,37.950844,12.069606,117.000000,49.331326838262,8.565108955646,117.74
9.630,0.159,66.532608,65.910423,67.354500,64.347961,1.331486,0.994903,0.611926,-0.517379,-0.812635,-1.518582,-5.288964,19.742649,8117.543457,0.000000,20.000000,-0.000015,-0.000015,69.529999,12.000000,0.446062,-0.579645,0.370336,38.006996,12.546307,117.000000,49.331327519597,8.565109699726,117.74
9.640,0.159,66.231422,65.839294,67.189507,63.907959,1.101187,0.610918,0.688239,-0.787976,-0.817502,-3.116462,-7.047347,19.996325,8101.442383,0.000000,20.000000,-0.000015,-0.000015,69.440002,12.000000,0.460912,-0.578051,0.365753,38.063145,13.023007,117.000000,49.331328200931,8.565110443806,117.74
9.650,0.159,65.930244,65.768166,67.024506,63.467957,0.979916,0.485755,0.758350,-0.798555,-0.945985,-5.268747,-7.070220,20.454044,8085.340820,0.000000,20.000000,-0.000015,-0.000015,69.350006,12.000000,0.475762,-0.576458,0.361169,38.119293,13.499708,117.000000,49.331328882265,8.565111187885,117.74
9.660,0.160,66.055183,65.560753,67.014404,63.609875,0.803839,0.471596,0.828461,-0.809134,-1.074468,-7.421032,-7.093093,20.911766,8069.239746,0.000000,20.000000,-0.000015,-0.000015,69.260002,12.000000,0.490611,-0.574865,0.356585,38.175442,13.976409,117.000000,49.331329563600,8.565111931965,117.75
9.670,0.160,66.180122,65.353333,67.004303,63.751793,0.651667,0.482357,0.848089,-0.529821,-1.122844,-8.660517,-6.358289,22.459560,8053.138672,0.000000,20.000000,-0.000015,-0.000015,69.169998,12.000000,0.505461,-0.573272,0.352002,38.231590,14.453110,117.000000,49.331330244934,8.565112676045,117.75
9.680,0.160,66.305069,65.145920,66.994202,63.893715,0.551968,0.480091,0.867717,-0.250509,-1.171220,-9.900002,-5.623485,24.007353,8037.037598,0.000000,20.000000,-0.000015,-0.000015,69.080002,12.000000,0.520310,-0.571678,0.347418,38.287743,14.929811,117.000000,49.331330926268,8.565113420125,117.75
9.690,0.160,66.430008,64.938499,66.984100,64.035629,0.514071,0.474428,0.827587,-0.166276,-0.808595,-8.495253,-3.830792,25.836397,8020.936035,0.000000,20.000000,-0.000015,-0.000015,68.990005,12.000000,0.535160,-0.570085,0.342834,38.343891,15.406511,117.000000,49.331331607603,8.565114164205,117.75
9.700,0.160,66.554947,64.731087,66.973999,64.177551,0.520484,0.476693,0.787457,-0.082043,-0.445971,-7.090502,-2.038100,27.665442,8004.834961,0.000000,20.000000,-0.000015,-0.000015,68.900002,12.000000,0.550010,-0.568492,0.338251,38.400040,15.883212,117.000000,49.331332286272,8.565114913729,117.75
9.710,0.161,66.528748,64.602844,66.916496,63.973904,0.512321,0.471596,0.756293,-0.064478,-0.516442,-3.768873,-5.852218,29.441177,7999.873535,1.453422,20.000000,-0.000015,-0.000015,68.820000,12.000000,0.564859,-0.562947,0.334813,38.458481,16.375956,117.000000,49.331332954281,8.565115685029,117.75
9.720,0.161,66.502541,64.474609,66.858994,63.770260,0.523399,0.469331,0.725129,-0.046912,-0.586913,-0.447244,-9.666336,31.216913,7994.911621,2.906844,20.000000,-0.000015,-0.000015,68.739998,12.000000,0.579709,-0.557402,0.331375,38.516922,16.868700,117.000000,49.331333622290,8.565116456329,117.75
9.730,0.161,66.476341,64.346367,66.801491,63.566612,0.514071,0.472162,0.781923,-0.191625,-0.733063,1.547463,-8.285362,32.615810,7989.950195,4.360266,20.000000,-0.000015,-0.000015,68.660004,12.000000,0.594558,-0.551858,0.327938,38.575367,17.361443,117.000000,49.331334290300,8.565117227630,117.75
9.740,0.161,66.450134,64.218132,66.743988,63.362968,0.527480,0.477826,0.838717,-0.336338,-0.879212,3.542170,-6.904388,34.014706,7984.988281,5.813687,20.000000,-0.000015,-0.000015,68.580002,12.000000,0.609408,-0.546313,0.324500,38.633808,17.854187,117.000000,49.331334958309,8.565117998930,117.75
9.750,0.161,66.423935,64.089890,66.686485,63.159321,0.540307,0.470463,0.939164,-0.399546,-0.997427,6.194093,-4.545582,34.226105,7980.026855,7.267109,20.000000,-0.000015,-0.000015,68.500000,12.000000,0.624258,-0.540768,0.321062,38.692249,18.346931,117.000000,49.331335626318,8.565118770230,117.75
9.760,0.161,66.249077,63.965027,66.496620,63.075962,0.531562,0.480658,1.039611,-0.462754,-1.115641,8.846016,-2.186776,34.437500,7975.065430,8.720531,20.000000,-0.000015,-0.000015,68.419998,12.000000,0.639107,-0.535223,0.317624,38.750690,18.839674,117.000000,49.331336294327,8.565119541531,117.75
9.770,0.162,66.074211,63.840160,66.306755,62.992607,0.517569,0.485188,1.080858,-0.424863,-1.014315,6.216192,-5.906542,34.295956,7970.103516,10.173953,20.000000,-0.000015,-0.000015,68.339996,12.000000,0.653957,-0.529679,0.314187,38.809132,19.332418,117.000000,49.331336962336,8.565120312831,117.76
9.780,0.162,65.899353,63.715298,66.116898,62.909248,0.516986,0.469897,1.122105,-0.386971,-0.912988,3.586369,-9.626308,34.154411,7965.142090,11.627375,20.000000,-0.000015,-0.000015,68.260002,12.000000,0.668807,-0.524134,0.310749,38.867577,19.825163,117.000000,49.331337630346,8.565121084132,117.76
9.790,0.162,65.724487,63.590431,65.927032,62.825893,0.523399,0.481224,1.099723,-0.424098,-0.948418,1.484048,-8.168137,34.005516,7960.180176,13.080797,20.000000,-0.000015,-0.000015,68.180000,12.000000,0.683656,-0.518589,0.307311,38.926018,20.317905,117.000000,49.331338298355,8.565121855432,117.76
9.800,0.162,65.549629,63.465569,65.737167,62.742535,0.509989,0.469897,1.077341,-0.461224,-0.983849,-0.618274,-6.709966,33.856617,7955.218750,14.534219,20.000000,-0.000015,-0.000015,68.099998,12.000000,0.698506,-0.513045,0.303873,38.984459,20.810650,117.000000,49.331338966364,8.565122626732,117.76
9.810,0.162,65.393250,63.337849,65.649620,62.673950,0.501244,0.467632,1.051106,-0.385408,-1.095931,-1.182288,-2.755749,33.766544,7961.204590,16.839857,20.000000,-0.000015,-0.000015,67.830002,12.000000,0.720175,-0.476908,0.303873,39.296146,21.523409,117.000000,49.331339634373,8.565123398033,117.76
9.820,0.163,65.236862,63.210129,65.562073,62.605362,0.521650,0.474428,1.024871,-0.309591,-1.208013,-1.746302,1.198468,33.676472,7967.190430,19.145494,20.000000,-0.000015,-0.000015,67.559998,12.000000,0.741844,-0.440772,0.303873,39.607838,22.236168,117.000000,49.331340302382,8.565124169333,117.76
9.830,0.163,65.080482,63.082405,65.474518,62.536777,0.516986,0.478958,1.016266,-0.188199,-1.300531,-1.970178,6.736660,33.349266,7973.176758,21.451134,20.000000,-0.000015,-0.000015,67.290001,12.000000,0.763513,-0.404636,0.303873,39.919525,22.948929,117.000000,49.331343970892,8.565128671502,117.76
9.840,0.163,64.924095,62.954685,65.386971,62.468189,0.528063,0.476693,1.007660,-0.066806,-1.393049,-2.194054,12.274851,33.022060,7979.162598,23.756771,20.000000,-0.000015,-0.000015,67.019997,12.000000,0.785182,-0.368500,0.303873,40.231216,23.661688,117.000000,49.331348916479,8.565134801601,117.76
9.850,0.163,64.767715,62.826965,65.299423,62.399605,0.528063,0.469897,1.004761,-0.096115,-1.234440,-1.423459,9.307044,32.371323,7985.148438,26.062408,20.000000,-0.000015,-0.000015,66.750000,12.000000,0.806851,-0.332364,0.303873,40.542904,24.374447,117.000000,49.331353782400,8.565141192574,117.77
9.860,0.163,64.666496,62.822033,65.135719,62.415695,0.528063,0.473295,1.001861,-0.125423,-1.075831,-0.652864,6.339237,31.720589,7991.134277,28.368048,20.000000,-0.000015,-0.000015,66.480003,12.000000,0.828520,-0.296227,0.303873,40.854591,25.087206,117.000000,49.331357415905,8.565146059588,117.77
9.870,0.164,64.565277,62.817101,64.972015,62.431786,0.525731,0.473861,0.989269,-0.125357,-0.890260,-1.700181,5.633024,30.378677,7997.120117,30.673685,20.000000,-0.000015,-0.000015,66.209999,12.000000,0.850188,-0.260091,0.303873,41.166283,25.799965,117.000000,49.331359816993,8.565149402642,117.77
9.880,0.164,64.464050,62.812168,64.808319,62.447880,0.520484,0.469897,0.976677,-0.125290,-0.704689,-2.747499,4.926812,29.036766,8003.106445,32.979324,20.000000,-0.000015,-0.000015,65.940002,12.000000,0.871857,-0.223955,0.303873,41.477970,26.512726,117.000000,49.331362218082,8.565152745695,117.78
9.890,0.164,64.362831,62.807236,64.644615,62.463970,0.522816,0.474994,0.939708,-0.138497,-0.684687,-1.959608,5.295644,27.273899,8009.092285,35.284962,20.000000,-0.000015,-0.000015,65.669998,12.000000,0.893526,-0.187819,0.303873,41.789661,27.225485,117.000000,49.331364609747,8.565156144064,117.78
9.900,0.164,64.261612,62.802303,64.480911,62.480061,0.524565,0.483489,0.902738,-0.151705,-0.664684,-1.171718,5.664475,25.511030,8015.078125,37.590599,20.000000,-0.000015,-0.000015,65.400002,12.000000,0.915195,-0.151683,0.303873,42.101349,27.938244,117.000000,49.331366987276,8.565159625404,117.78
9.910,0.164,64.209206,62.791142,64.407089,62.558933,0.516403,0.480658,0.839650,-0.198844,-0.873129,-1.454206,5.369982,23.294117,8028.906738,35.813381,20.000000,-0.000015,-0.000015,65.349998,12.000000,0.897733,-0.150344,0.307311,42.270943,27.340076,117.000000,49.331369364805,8.565163106745,117.78
9.920,0.164,64.156807,62.779980,64.333267,62.637806,0.521650,0.475560,0.776562,-0.245984,-1.081574,-1.736693,5.075488,21.077206,8042.734863,34.036163,20.000000,-0.000015,-0.000015,65.300003,12.000000,0.880270,-0.149006,0.310749,42.440540,26.741909,117.000000,49.331371301861,8.565165959816,117.78
9.930,0.165,64.104401,62.768814,64.259453,62.716682,0.521067,0.469897,0.724639,-0.226124,-1.046046,-2.912763,2.699527,19.536766,8056.563477,32.258945,20.000000,-0.000015,-0.000015,65.250000,12.000000,0.862808,-0.147667,0.314187,42.610138,26.143740,117.000000,49.331372211143,8.565167346924,117.78
9.940,0.165,64.052002,62.757652,64.185631,62.795555,0.520484,0.475560,0.672715,-0.206263,-1.010519,-4.088833,0.323566,17.996325,8070.392090,30.481728,20.000000,-0.000015,-0.000015,65.200005,12.000000,0.845345,-0.146329,0.317624,42.779732,25.545572,117.000000,49.331373120426,8.565168734032,117.79
9.950,0.165,63.999596,62.746490,64.111809,62.874428,0.530979,0.480091,0.692450,-0.178252,-0.960099,-1.387908,-0.459844,18.474266,8084.220703,28.704510,20.000000,-0.000015,-0.000015,65.150002,12.000000,0.827882,-0.144991,0.321062,42.949326,24.947405,117.000000,49.331374029708,8.565170121141,117.79
9.960,0.165,64.055862,62.585281,64.183037,63.339489,0.647586,0.475560,0.712185,-0.150241,-0.909679,1.313018,-1.243253,18.952206,8098.048828,26.927290,20.000000,-0.000015,-0.000015,65.099998,12.000000,0.810420,-0.143652,0.324500,43.118923,24.349237,117.000000,49.331374938991,8.565171508249,117.79
9.970,0.165,64.112122,62.424076,64.254272,63.804550,0.995075,0.475560,0.775627,-0.196682,-1.038162,1.491734,-1.697860,19.452206,8111.877441,25.150072,20.000000,-0.000015,-0.000015,65.050003,12.000000,0.792957,-0.142314,0.327938,43.288521,23.751070,117.000000,49.331375848273,8.565172895357,117.79
9.980,0.166,64.168388,62.262867,64.325500,64.269615,1.887119,0.508975,0.839068,-0.243123,-1.166645,1.670451,-2.152466,19.952206,8125.706055,23.372854,20.000000,-0.000015,-0.000015,65.000000,12.000000,0.775494,-0.140976,0.331375,43.458115,23.152901,117.000000,49.331376757556,8.565174282465,117.79
9.990,0.166,64.224648,62.101662,64.396736,64.734673,3.112077,1.514246,0.821220,0.097035,-1.222613,2.967587,-2.721439,20.621323,8139.534180,21.595636,20.000000,-0.000015,-0.000015,64.950005,12.000000,0.758032,-0.139637,0.334813,43.627708,22.554733,117.000000,49.331377666838,8.565175669574,117.79
10.000,0.166,64.280914,61.940453,64.467964,65.199738,4.116647,3.960310,0.803372,0.437194,-1.278582,4.264723,-3.290411,21.290442,8153.362793,19.818419,20.000000,-0.000015,-0.000015,64.900002,12.000000,0.740569,-0.138299,0.338251,43.797306,21.956566,117.000000,49.331378572596,8.565177073954,117.79
10.010,0.166,64.389580,61.856602,64.461227,65.887177,4.385426,4.417920,0.699320,0.562512,-1.080649,3.925546,-2.315438,23.498161,8134.268555,17.857176,20.000000,-0.000015,-0.000015,64.834999,12.000000,0.721258,-0.152766,0.339397,43.960026,21.337770,117.000000,49.331379474828,8.565178495606,117.79
10.020,0.166,64.498253,61.772755,64.454491,66.574615,4.367352,3.837412,0.595267,0.687830,-0.882717,3.586369,-1.340465,25.705883,8115.174316,15.895934,20.000000,-0.000015,-0.000015,64.770004,12.000000,0.701947,-0.167233,0.340543,44.122746,20.718977,117.000000,49.331380377061,8.565179917258,117.79
10.030,0.166,64.606918,61.688904,64.447762,67.262047,4.419242,4.079243,0.556986,0.672627,-0.835703,5.411968,6.296350,27.963236,8096.080078,13.934692,20.000000,-0.000015,-0.000015,64.705002,12.000000,0.682636,-0.181701,0.341689,44.285465,20.100182,117.000000,49.331381279293,8.565181338911,117.79
10.040,0.167,64.715591,61.605057,64.441025,67.949486,4.666449,4.522695,0.518705,0.657424,-0.788690,7.237567,13.933164,30.220589,8076.985840,11.973450,20.000000,-0.000015,-0.000015,64.639999,12.000000,0.663326,-0.196168,0.342834,44.448185,19.481388,117.000000,49.331382181526,8.565182760563,117.79
10.050,0.167,64.824257,61.521206,64.434288,68.636925,5.004610,4.795109,0.570742,0.327412,-0.882425,6.772520,5.144108,27.733456,8057.891602,10.012208,20.000000,-0.000015,-0.000015,64.574997,12.000000,0.644015,-0.210635,0.343980,44.610905,18.862593,117.000000,49.331383083759,8.565184182215,117.79
10.060,0.167,64.661255,61.468769,64.241058,67.625023,5.630790,5.087345,0.622778,-0.002600,-0.976159,6.307472,-3.644947,25.246325,8038.797852,8.050965,20.000000,-0.000015,-0.000015,64.510002,12.000000,0.624704,-0.225102,0.345126,44.773624,18.243799,117.000000,49.331383985991,8.565185603868,117.79
10.070,0.167,64.498253,61.416332,64.047829,66.613129,6.191087,6.148118,0.609718,-0.051570,-0.816625,1.183304,-3.121721,22.218750,8019.703613,6.089723,20.000000,-0.000015,-0.000015,64.445000,12.000000,0.605393,-0.239569,0.346272,44.936344,17.625004,117.000000,49.331384888224,8.565187025520,117.79
10.080,0.167,64.335251,61.363892,63.854595,65.601227,6.633611,6.830003,0.596657,-0.100539,-0.657092,-3.940864,-2.598495,19.191177,8000.609375,4.128481,20.000000,-0.000015,-0.000015,64.379997,12.000000,0.586082,-0.254037,0.347418,45.099064,17.006210,117.000000,49.331385907330,8.565188662565,117.79
