time,RPM dup 1,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Gear,RPM dup 2,TPS
69.430,0.000000,-0.361161,1.488256,-0.677782,-0.542460,-3.240566,75.812035,0.999924,5499.382813,0.073487
69.440,0.000000,-0.351139,1.500138,-0.722951,2.771924,-3.944438,77.186546,0.999924,5497.680664,0.000000
69.450,0.000000,-0.378055,1.500758,-0.860886,6.410474,-2.938527,78.747612,0.999924,5479.066895,0.000000
69.460,0.000000,-0.366182,1.506982,-0.974943,7.960587,-2.116548,79.822868,0.999924,5460.453125,0.000000
69.470,0.000000,-0.328450,1.516942,-1.073083,8.118408,-1.417188,80.574257,0.999924,5441.839355,0.000000
69.480,0.000000,-0.351595,1.539828,-1.042684,6.995279,-1.447976,80.555145,0.999924,5423.225586,0.000000
69.490,0.000000,-0.415327,1.571332,-0.926592,5.018182,-1.965528,80.022377,0.999924,5404.612305,0.000000
69.500,0.000000,-0.467232,1.566606,-0.884077,2.294264,-3.151653,78.935303,0.999924,5384.137207,0.000000
69.510,0.000000,-0.504965,1.541852,-0.889680,-0.467278,-4.550372,77.686768,0.999924,5365.523438,0.000000
69.520,0.000000,-0.472918,1.479927,-0.889057,-3.051688,-4.908678,76.545929,0.999924,5346.909668,0.000000
69.530,0.000000,-0.410967,1.402071,-0.885766,-5.560183,-4.821092,75.451241,0.999924,5328.295898,0.000000
69.540,0.000000,-0.383992,1.371359,-0.818899,-4.666327,-4.881207,74.904053,0.999924,5311.953613,0.000000
69.550,0.000000,-0.372008,1.360852,-0.724785,-2.314322,-5.004624,74.591522,0.999924,5296.583984,0.000000
69.560,0.000000,-0.362651,1.398586,-0.743809,1.868679,-5.812670,74.716537,0.999924,5281.214844,0.000000
69.570,0.000000,-0.354420,1.456994,-0.811321,6.836392,-6.914128,75.029068,0.999924,5265.845703,0.000000
69.580,0.000000,-0.346521,1.474362,-0.857888,9.262247,-7.500953,75.177246,0.999924,5250.476074,0.000000
69.590,0.000000,-0.338763,1.474140,-0.895480,10.598735,-7.867221,75.254974,0.999924,5235.106934,0.000000
69.600,0.000000,-0.324192,1.434964,-0.909918,9.633894,-7.415092,74.906487,0.999924,5219.737793,0.000000
69.610,0.000000,-0.306702,1.379091,-0.914433,7.682768,-6.612222,74.375336,0.999924,5204.368164,0.000000
69.620,0.000000,-0.350680,1.365360,-0.859218,4.137445,-6.547860,73.389626,0.999924,5188.999023,0.000000
69.630,0.000000,-0.421002,1.369689,-0.778405,-0.091104,-6.800001,72.209114,0.999924,5173.629883,0.000000
69.640,0.000000,-0.430459,1.410212,-0.810692,-1.540065,-6.718652,72.038589,0.999924,5158.002930,0.000000
69.650,0.000000,-0.413831,1.466248,-0.891451,-1.797773,-6.494380,72.300934,0.999924,5142.266113,0.000000
69.660,0.000000,-0.387607,1.493626,-0.875522,-1.409878,-6.997467,72.676620,0.999924,5126.528809,0.000000
69.670,0.000000,-0.357270,1.508722,-0.818156,-0.745297,-7.812281,73.100891,0.999924,5110.791504,0.000000
69.680,0.000000,-0.359809,1.490872,-0.848852,0.124852,-8.759933,73.850494,0.999924,5095.054199,0.000000
69.690,0.000000,-0.376437,1.458901,-0.917289,1.083101,-9.764516,74.739525,0.999924,5079.317383,0.000000
69.700,0.000000,-0.309661,1.406913,-0.937896,2.926083,-8.725430,75.458527,0.999924,5063.580078,0.000000
69.710,0.000000,-0.207140,1.346346,-0.938005,5.148235,-6.810485,76.104652,0.999924,5047.842773,0.000000
69.720,0.000000,-0.178798,1.258233,-0.818407,6.752753,-4.997724,76.383507,0.999924,5032.105957,0.000000
69.730,0.000000,-0.182246,1.158316,-0.647505,8.092571,-3.228755,76.504959,0.999924,5016.368652,0.000000
69.740,0.000000,-0.193479,1.087808,-0.600500,10.076127,-3.358541,76.152588,0.999924,5005.548340,0.503944
69.750,0.000000,-0.208050,1.029904,-0.606593,12.335570,-4.302080,75.597145,0.999924,4996.834961,1.223865
69.760,0.000000,-0.194300,1.072193,-0.665294,12.592480,-5.403538,74.379707,0.999924,4988.122070,1.943786
69.770,0.000000,-0.168412,1.157421,-0.746542,11.991160,-6.572676,72.878555,0.999924,4979.408691,2.663706
69.780,0.000000,-0.172052,1.280726,-0.930685,7.250057,-7.083195,71.825157,0.999924,4970.695801,3.383627
69.790,0.000000,-0.188346,1.420349,-1.158926,0.734762,-7.311449,70.963661,0.999924,4961.982422,4.103548
69.800,0.000000,-0.264551,1.500712,-1.130730,-7.453974,-8.202038,71.792290,0.999924,4953.269531,4.823468
69.810,0.000000,-0.366433,1.555679,-0.992632,-16.359898,-9.376484,73.345261,0.999924,4944.556152,5.543389
69.820,0.000000,-0.352132,1.575407,-0.926755,-10.510183,-7.191881,75.801674,0.999924,4935.843262,6.263309
69.830,0.000000,-0.288039,1.580033,-0.891829,1.663378,-3.567686,78.645271,0.999924,4927.129883,6.983230
69.840,0.000000,-0.302484,1.584624,-0.795232,9.393699,-0.289985,80.023186,0.999924,4945.787109,11.073426
69.850,0.000000,-0.350589,1.589199,-0.672203,15.219773,2.839218,80.772949,0.999924,4976.174316,16.608027
69.860,0.000000,-0.356553,1.542674,-0.724842,14.468624,2.857399,80.188522,0.999924,5006.562012,22.142626
69.870,0.000000,-0.344457,1.474248,-0.852766,10.898663,1.542284,79.032303,0.999924,5036.949219,27.677225
69.880,0.000000,-0.312469,1.333520,-0.890458,8.248395,0.976825,77.482727,0.999924,5067.336426,33.211826
69.890,0.000000,-0.271956,1.161805,-0.889479,5.992280,0.732646,75.764580,0.999924,5097.723633,38.746426
69.900,0.000000,-0.175873,1.022650,-0.891584,5.571356,0.368634,74.854660,0.999924,5128.110840,44.281025
69.910,0.000000,-0.055973,0.897449,-0.895012,5.936943,-0.046735,74.291122,0.999924,5158.498535,49.815624
69.920,0.000000,-0.110940,0.961894,-0.803408,8.925961,-0.122112,74.975632,0.999924,5188.885742,55.350224
69.930,0.000000,-0.240850,1.107617,-0.671077,13.039308,-0.051778,76.195015,0.999924,5219.272949,60.884823
69.940,0.000000,-0.200078,1.399393,-0.812014,9.204047,2.023210,74.723335,0.999924,5310.277832,63.496910
69.950,0.000000,-0.086157,1.753764,-1.070067,1.962240,4.957335,72.098351,0.999924,5427.261230,64.856491
69.960,0.000000,-0.054452,1.956352,-1.227814,-4.875424,4.895627,68.741081,0.999924,5544.244629,66.216064
69.970,0.000000,-0.057983,2.093890,-1.342573,-11.539885,3.549990,65.069984,0.999924,5661.228516,67.575645
69.980,0.000000,0.169428,1.972981,-1.351696,-14.652363,5.336741,66.647240,0.999924,5778.211914,68.935226
69.990,0.000000,0.495815,1.741309,-1.315547,-16.242563,8.465944,70.473801,0.999924,5895.195801,70.294800
70.000,0.000000,0.506998,1.496751,-1.098094,-3.091575,13.227296,73.547676,0.999924,6012.179199,71.654381
70.010,0.000000,0.383095,1.246669,-0.802940,16.377066,18.688141,76.298973,0.999924,6129.162598,73.013962
70.020,0.000000,0.513140,1.116939,-0.832826,18.799923,19.123415,74.148788,0.999924,6246.146484,74.373535
70.030,0.000000,0.752022,1.038788,-1.002013,13.917447,17.404875,69.897949,0.999924,6363.129883,75.733116
70.040,0.000000,0.863685,0.992108,-0.875370,9.770073,15.445739,66.533562,0.999924,6402.989746,73.459877
70.050,0.000000,0.920826,0.958917,-0.621942,5.937742,13.383491,63.549080,0.999924,6409.796387,69.629707
70.060,0.000000,0.880199,0.943168,-0.534127,5.768333,11.810794,62.216179,0.999924,6416.603027,65.799538
70.070,0.000000,0.797671,0.934894,-0.517290,7.168749,10.447906,61.591106,0.999924,6423.409668,61.969372
70.080,0.000000,0.689859,0.964014,-0.464981,5.604519,8.997696,61.021576,0.999924,6430.216309,58.139206
70.090,0.000000,0.571211,1.009160,-0.397469,2.769726,7.510064,60.475849,0.999924,6437.022461,54.309040
70.100,0.000000,0.513660,1.044797,-0.375159,2.496369,5.458565,57.960003,0.999924,6443.829102,50.478870
70.110,0.000000,0.482295,1.076359,-0.372221,3.320770,3.165409,54.599823,0.999924,6450.635742,46.648705
70.120,0.000000,0.600279,1.098525,-0.477738,2.234931,0.237786,50.780556,0.999924,6457.442383,42.818539
70.130,0.000000,0.782269,1.116663,-0.629735,0.330419,-2.961751,46.764534,0.999924,6464.249023,38.988373
70.140,0.000000,0.764070,1.157557,-0.588510,0.147360,-4.656404,43.164528,0.999924,6452.828125,35.460060
70.150,0.000000,0.660076,1.208204,-0.464475,0.702065,-5.706107,39.742813,0.999924,6433.595703,32.061111
70.160,0.000000,0.558125,1.256427,-0.514431,2.965172,-7.966220,38.760506,0.999924,6414.363281,28.662165
70.170,0.000000,0.457050,1.303611,-0.638956,5.960450,-10.745079,38.823658,0.999924,6395.130859,25.263218
70.180,0.000000,0.480138,1.299270,-0.760224,5.376710,-11.094759,39.383312,0.999924,6375.898438,21.864271
70.190,0.000000,0.556437,1.272847,-0.880098,3.259106,-10.403362,40.155750,0.999924,6356.666016,18.465322
70.200,0.000000,0.556379,1.195694,-0.918021,1.418388,-8.886137,40.584721,0.999924,6337.433594,15.066377
70.210,0.000000,0.523596,1.096800,-0.920822,-0.303663,-7.014985,40.866489,0.999924,6318.201172,11.667429
70.220,0.000000,0.505041,1.022265,-0.940380,0.219212,-4.849359,41.438446,0.999924,6298.968750,8.268482
70.230,0.000000,0.492583,0.958170,-0.967118,1.704198,-2.557529,42.134773,0.999924,6279.735840,4.869535
70.240,0.000000,0.475903,0.973978,-0.989153,3.141639,-1.637745,41.637466,0.999924,6262.130859,5.604257
70.250,0.000000,0.457412,1.024029,-1.009173,4.558702,-1.305981,40.628601,0.999924,6245.223145,8.110552
70.260,0.000000,0.428235,1.089454,-0.958514,3.858561,-1.874359,38.685692,0.999924,6228.314941,10.616846
70.270,0.000000,0.394478,1.161469,-0.877565,2.251046,-2.828514,36.342472,0.999924,6211.407227,13.123140
70.280,0.000000,0.367398,1.172390,-0.727804,0.837912,-3.511418,34.034393,0.999924,6194.499512,15.629435
70.290,0.000000,0.343179,1.157129,-0.548552,-0.491917,-4.078072,31.741375,0.999924,6177.591309,18.135729
70.300,0.000000,0.356545,1.131176,-0.528878,0.756004,-3.325630,30.501427,0.999924,6160.683594,20.642023
70.310,0.000000,0.386020,1.100640,-0.577594,3.108676,-2.007862,29.712797,0.999924,6143.775879,23.148317
70.320,0.000000,0.412886,1.116715,-0.721950,5.692553,-1.325488,29.875219,0.999924,6126.867676,25.654612
70.330,0.000000,0.438634,1.152765,-0.907295,8.375517,-0.915427,30.445234,0.999924,6109.959961,28.160906
70.340,0.000000,0.471584,1.160271,-1.068516,9.209773,0.353904,31.168282,0.999924,6110.530273,29.444937
70.350,0.000000,0.507621,1.155544,-1.219398,9.251726,1.991493,31.956911,0.999924,6118.591309,30.205141
70.360,0.000000,0.578615,1.061380,-1.248097,7.954926,5.251013,31.740078,0.999924,6126.652344,30.965345
70.370,0.000000,0.664591,0.928885,-1.224433,6.084376,9.205647,31.092333,0.999924,6134.713379,31.725552
70.380,0.000000,0.683221,0.795853,-1.059926,4.922823,10.979127,29.467463,0.999924,6142.773926,32.485756
70.390,0.000000,0.672989,0.662590,-0.835059,4.065127,11.817828,27.423826,0.999924,6150.834961,33.245960
70.400,0.000000,0.618436,0.611408,-0.701814,4.211961,10.653732,25.536621,0.999924,6158.895996,34.006165
70.410,0.000000,0.544889,0.595404,-0.607836,4.789308,8.631296,23.716455,0.999924,6166.957031,34.766369
70.420,0.000000,0.511458,0.621218,-0.631242,5.214694,6.450010,22.117334,0.999924,6175.018066,35.526573
70.430,0.000000,0.495219,0.664955,-0.704955,5.574953,4.200647,20.612946,0.999924,6183.078613,36.286777
70.440,0.000000,0.471799,0.711069,-0.726555,6.547719,2.321002,19.518904,0.999924,6201.570313,36.324711
70.450,0.000000,0.445299,0.758202,-0.725821,7.782988,0.599808,18.600723,0.999924,6224.532227,36.053101
70.460,0.000000,0.434196,0.812359,-0.768156,9.340825,-1.004340,18.553114,0.999924,6247.494141,35.781490
70.470,0.000000,0.429692,0.869527,-0.828950,11.036906,-2.558325,18.878607,0.999924,6270.456055,35.509880
70.480,0.000000,0.461352,0.899337,-0.961183,9.929159,-3.409102,19.662054,0.999924,6293.417969,35.238270
70.490,0.000000,0.508511,0.917423,-1.124033,7.619772,-3.958504,20.641769,0.999924,6316.379883,34.966660
70.500,0.000000,0.540857,0.894005,-1.211330,3.456083,-4.441951,21.849329,0.999924,6339.341797,34.695049
70.510,0.000000,0.566856,0.852800,-1.266248,-1.502307,-4.897132,23.154537,0.999924,6362.303711,34.423439
70.520,0.000000,0.576466,0.823668,-1.292644,-3.773405,-5.383897,25.145544,0.999924,6385.265625,34.151825
70.530,0.000000,0.579052,0.799711,-1.306815,-4.892805,-5.884198,27.430466,0.999924,6408.227539,33.880215
70.540,0.000000,0.525892,0.791089,-1.316360,-4.462292,-4.314819,30.371716,0.999924,6447.965332,34.352665
70.550,0.000000,0.441137,0.788833,-1.324678,-3.258054,-1.612796,33.916500,0.999924,6499.584961,35.223133
70.560,0.000000,0.421723,0.763244,-1.209402,-2.059410,-0.813642,36.322876,0.999924,6546.512207,36.014465
70.570,0.000000,0.416718,0.731769,-1.063416,-0.834796,-0.428795,38.525211,0.999924,6593.439453,36.805798
70.580,0.000000,0.434580,0.727248,-0.991438,2.317771,2.739689,40.103119,0.999924,6640.366699,37.597130
70.590,0.000000,0.458160,0.729466,-0.937961,5.952325,6.604082,41.524921,0.999924,6687.293945,38.388466
70.600,0.000000,0.492372,0.810260,-0.916321,6.566830,6.552061,41.934944,0.999924,6734.221191,39.179798
70.610,0.000000,0.529243,0.910698,-0.902639,6.426322,5.520937,42.092026,0.999924,6781.148438,39.971130
70.620,0.000000,0.555948,1.016890,-0.747187,4.566160,5.132109,40.698399,0.999924,6828.075684,40.762463
70.630,0.000000,0.580111,1.124522,-0.556293,2.276085,4.903855,38.917099,0.999924,6875.002930,41.553795
70.640,0.000000,0.618533,1.142305,-0.577281,0.434568,3.905907,37.547764,0.999924,6890.876953,38.983383
70.650,0.000000,0.660521,1.137627,-0.651240,-1.294809,2.715536,36.281422,0.999924,6898.988281,35.572533
70.660,0.000000,0.646451,1.064768,-0.748852,-2.160629,0.690711,35.766464,0.999924,6907.099121,32.161686
70.670,0.000000,0.618367,0.974864,-0.852377,-2.810560,-1.542728,35.439354,0.999924,6915.210449,28.750835
70.680,0.000000,0.619601,0.938244,-1.001600,-3.819020,-2.621095,35.086334,0.999924,6923.321289,25.339987
70.690,0.000000,0.628165,0.914945,-1.162247,-4.917110,-3.410695,34.726833,0.999924,6931.432617,21.929138
70.700,0.000000,0.573421,0.993369,-1.195943,-3.821949,-2.936935,35.329884,0.999924,6939.543457,18.518288
70.710,0.000000,0.502849,1.097223,-1.197901,-2.178476,-2.147336,36.173569,0.999924,6947.654785,15.107439
70.720,0.000000,0.462753,1.180279,-1.016636,1.756806,-2.538287,38.292023,0.999924,6955.765625,11.696589
70.730,0.000000,0.430276,1.258135,-0.789566,6.265038,-3.224376,40.729164,0.999924,6963.876953,8.285740
70.740,0.000000,0.425849,1.215556,-0.878523,4.787510,-1.066314,42.404560,0.999924,6967.278320,8.145082
70.750,0.000000,0.428435,1.142867,-1.046486,1.813541,1.802786,43.889519,0.999924,6969.502930,8.821973
70.760,0.000000,0.390068,1.038852,-1.128910,1.274684,1.829858,43.985706,0.999924,6971.727051,9.498863
70.770,0.000000,0.341464,0.927006,-1.189948,1.344605,1.146423,43.734707,0.999924,6973.951660,10.175754
70.780,0.000000,0.224612,0.891060,-1.059777,1.246716,-0.821604,42.860573,0.999924,6976.175781,10.852644
70.790,0.000000,0.090698,0.874088,-0.881803,1.106874,-3.110780,41.830658,0.999924,6978.399902,11.529533
70.800,0.000000,0.057531,0.910175,-0.911642,2.019175,-2.477242,40.848675,0.999924,6980.624512,12.206424
70.810,0.000000,0.049551,0.959526,-0.993434,3.194512,-1.113026,39.878677,0.999924,6982.848633,12.883314
70.820,0.000000,0.046753,1.015515,-0.934784,6.688826,-2.951798,39.184616,0.999924,6985.073242,13.560205
70.830,0.000000,0.045252,1.073163,-0.841024,10.762883,-5.591317,38.559544,0.999924,6987.297363,14.237095
70.840,0.000000,0.106169,1.117331,-0.752551,10.949605,-5.911138,37.684437,0.999924,7005.161621,14.858931
70.850,0.000000,0.182691,1.158129,-0.665400,10.164494,-5.651034,36.746826,0.999924,7026.936035,15.467003
70.860,0.000000,0.243108,1.141218,-0.726482,7.935682,-4.240106,35.985401,0.999924,7048.710449,16.075075
70.870,0.000000,0.299499,1.109880,-0.824622,5.345945,-2.541472,35.268024,0.999924,7070.485352,16.683147
70.880,0.000000,0.351974,1.028892,-1.029214,2.296462,-0.678282,34.173660,0.999924,7092.259766,17.291220
70.890,0.000000,0.403471,0.935492,-1.260419,-0.867958,1.226046,32.985046,0.999924,7114.034180,17.899290
70.900,0.000000,0.459772,0.882227,-1.319564,-0.956924,2.822497,32.034801,0.999924,7135.808594,18.507362
70.910,0.000000,0.517275,0.838995,-1.335694,-0.277027,4.341979,31.144152,0.999924,7157.583008,19.115435
70.920,0.000000,0.430009,0.849876,-1.118704,0.110934,5.768035,29.969790,0.999924,7179.357422,19.723507
70.930,0.000000,0.306550,0.874285,-0.843434,0.425911,7.170736,28.724499,0.999924,7201.131836,20.331579
70.940,0.000000,0.273094,0.877599,-0.772756,1.348734,7.191173,28.196911,0.999924,7210.089355,20.135317
70.950,0.000000,0.262139,0.875639,-0.753226,2.423518,6.866043,27.848747,0.999924,7215.842285,19.737972
70.960,0.000000,0.256121,0.849952,-0.811424,4.121064,6.156598,27.507063,0.999924,7221.595215,19.340628
70.970,0.000000,0.251339,0.818333,-0.889055,5.974300,5.351073,27.166996,0.999924,7227.348145,18.943283
70.980,0.000000,0.277943,0.813718,-0.955740,6.728514,3.875650,26.571718,0.999924,7233.101563,18.545938
70.990,0.000000,0.312395,0.815854,-1.019688,7.207972,2.232753,25.912638,0.999924,7238.854492,18.148592
71.000,0.000000,0.321488,0.829488,-0.996747,5.417464,1.456158,25.017776,0.999924,7244.607422,17.751247
71.010,0.000000,0.324240,0.845996,-0.952084,3.059465,0.896140,24.063971,0.999924,7250.360352,17.353903
71.020,0.000000,0.272427,0.829549,-0.857415,1.336481,-0.229736,23.567472,0.999924,7256.113281,16.956558
71.030,0.000000,0.206971,0.804864,-0.750244,-0.227749,-1.497077,23.185303,0.999924,7261.866699,16.559214
71.040,0.000000,0.171302,0.757939,-0.785540,-0.576821,-2.847226,23.255260,0.999924,7270.830566,15.807736
71.050,0.000000,0.143079,0.705454,-0.856452,-0.622103,-4.218077,23.438248,0.999924,7280.597168,14.967728
71.060,0.000000,0.162437,0.689865,-0.942705,-0.323241,-4.219404,23.881630,0.999924,7290.363770,14.127718
71.070,0.000000,0.193691,0.683500,-1.032794,0.061657,-3.878350,24.390110,0.999924,7300.130859,13.287709
71.080,0.000000,0.196338,0.738113,-1.002655,1.866814,-3.432193,25.412901,0.999924,7309.897461,12.447700
71.090,0.000000,0.191834,0.807970,-0.942460,4.027037,-2.959760,26.564268,0.999924,7319.664063,11.607691
71.100,0.000000,0.194336,0.872866,-0.941367,3.577412,-1.104002,27.613293,0.999924,7329.431152,10.767681
71.110,0.000000,0.198591,0.936523,-0.955049,2.475326,1.097587,28.636730,0.999924,7339.197754,9.927672
71.120,0.000000,0.202222,0.934538,-1.009249,0.009449,2.887258,29.020195,0.999924,7348.964355,9.087663
71.130,0.000000,0.205698,0.916143,-1.073578,-2.797375,4.573948,29.243668,0.999924,7358.731445,8.247654
71.140,0.000000,0.185594,0.868297,-1.030977,-2.771138,3.967483,29.350546,0.999924,7347.064453,7.433280
71.150,0.000000,0.159596,0.813088,-0.961642,-2.036636,2.787728,29.428276,0.999924,7330.039551,6.625315
71.160,0.000000,0.081233,0.785478,-0.860864,-0.834396,1.292665,29.477505,0.999924,7313.014648,5.817349
71.170,0.000000,-0.010221,0.764767,-0.752225,0.484778,-0.281226,29.519608,0.999924,7295.989746,5.009384
71.180,0.000000,-0.067507,0.782513,-0.785181,1.580738,-1.351897,29.312977,0.999924,7278.964844,4.201419
71.190,0.000000,-0.116251,0.809874,-0.853536,2.620894,-2.296762,29.044161,0.999924,7261.939941,3.393454
71.200,0.000000,-0.091209,0.861565,-0.932445,3.284943,-3.498546,29.233952,0.999924,7244.915039,2.585489
71.210,0.000000,-0.047720,0.919339,-1.013993,3.854965,-4.764559,29.538391,0.999924,7227.890137,1.777523
71.220,0.000000,-0.044428,0.962112,-0.968676,2.885395,-5.346872,30.090271,0.999924,7210.865234,0.969558
71.230,0.000000,-0.051185,1.001136,-0.891644,1.530928,-5.758260,30.704010,0.999924,7193.840332,0.161593
71.240,0.000000,-0.073113,0.992989,-0.897150,0.747547,-5.490195,31.495230,0.999924,7169.952148,0.000000
71.250,0.000000,-0.098833,0.973050,-0.923289,0.106939,-5.052266,32.330822,0.999924,7144.347656,0.000000
71.260,0.000000,-0.094990,0.947819,-1.004396,-0.385038,-3.790499,33.248032,0.999924,7118.743652,0.000000
71.270,0.000000,-0.083757,0.921266,-1.099245,-0.839857,-2.322773,34.185642,0.999924,7093.139160,0.000000
71.280,0.000000,-0.085292,0.948087,-1.051801,-1.046423,-0.378367,35.072731,0.999924,7067.535156,0.000000
71.290,0.000000,-0.090019,0.988252,-0.968785,-1.190926,1.685208,35.947186,0.999924,7041.930664,0.000000
71.300,0.000000,-0.065783,1.050947,-0.999837,1.211556,1.061756,36.909737,0.999924,7016.326172,0.000000
71.310,0.000000,-0.034307,1.119274,-1.059407,4.250784,-0.233452,37.894306,0.999924,6990.722168,0.000000
